s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.3087034E+001, 8.5735365E+007,-8.7127304E+006, 1.2848151E+006,-8.4569700E+004, 4.0344181E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6943849E+007, 7.8223284E+007, 4.5000169E+003, 4.5000169E+003
 1.3121514E+001, 8.6416336E+007,-9.3062974E+006, 1.2918268E+006,-8.4524493E+004, 4.0346981E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8344297E+007, 7.8317744E+007, 4.5000169E+003, 4.5000169E+003
 1.3164615E+001, 8.7212371E+007,-9.2556260E+006, 1.3094563E+006,-8.4628676E+004, 4.0936003E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8973410E+007, 7.9181982E+007, 4.5000169E+003, 4.5000169E+003
 1.3207715E+001, 8.7757217E+007,-8.6818008E+006, 1.3290290E+006,-8.4596104E+004, 4.1154324E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9672654E+007, 8.0320261E+007, 4.5000169E+003, 4.5000169E+003
 1.3242195E+001, 8.8537498E+007,-9.0238924E+006, 1.3384063E+006,-8.4951129E+004, 4.1330804E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9227410E+007, 8.0767474E+007, 4.5000169E+003, 4.5000169E+003
 1.3285295E+001, 8.9158239E+007,-9.4238767E+006, 1.3443950E+006,-8.4720419E+004, 4.1889384E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0450910E+007, 8.0994456E+007, 4.5000169E+003, 4.5000169E+003
 1.3325137E+001, 8.9988658E+007,-9.1499757E+006, 1.3624736E+006,-8.4733917E+004, 4.1930955E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1248598E+007, 8.2116842E+007, 4.5000169E+003, 4.5000169E+003
 1.3362808E+001, 9.0482072E+007,-9.7770894E+006, 1.3647474E+006,-8.4378509E+004, 4.2459428E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2408389E+007, 8.1985776E+007, 4.5000169E+003, 4.5000169E+003
 1.3400479E+001, 9.0924644E+007,-9.5453779E+006, 1.3783013E+006,-8.4572114E+004, 4.2708134E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2250015E+007, 8.2673422E+007, 4.5000169E+003, 4.5000169E+003
 1.3445683E+001, 9.1424111E+007,-9.6446660E+006, 1.3878846E+006,-8.4545628E+004, 4.3013697E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2728385E+007, 8.3083214E+007, 4.5000169E+003, 4.5000169E+003
 1.3483355E+001, 9.1846497E+007,-8.7043089E+006, 1.4099733E+006,-8.4429584E+004, 4.3509346E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4046398E+007, 8.4468167E+007, 4.5000169E+003, 4.5000169E+003
 1.3521026E+001, 9.2141971E+007,-7.8688341E+006, 1.4295107E+006,-8.4615591E+004, 4.3727131E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4285337E+007, 8.5618469E+007, 4.5000169E+003, 4.5000169E+003
 1.3560415E+001, 9.2654495E+007,-8.3900366E+006, 1.4324279E+006,-8.4404956E+004, 4.4465253E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5661974E+007, 8.5612926E+007, 4.5000169E+003, 4.5000169E+003
 1.3603033E+001, 9.3048008E+007,-8.7611895E+006, 1.4353139E+006,-8.4733595E+004, 4.4540823E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4750341E+007, 8.5637844E+007, 4.5000169E+003, 4.5000169E+003
 1.3645652E+001, 9.3056870E+007,-8.4156321E+006, 1.4418195E+006,-8.4530170E+004, 4.5140765E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5807059E+007, 8.5998979E+007, 4.5000169E+003, 4.5000169E+003
 1.3681168E+001, 9.3103849E+007,-8.6968937E+006, 1.4390557E+006,-8.4762896E+004, 4.5675776E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5502153E+007, 8.5761705E+007, 4.5000169E+003, 4.5000169E+003
 1.3725917E+001, 9.3148660E+007,-8.0377442E+006, 1.4508512E+006,-8.4803056E+004, 4.5910311E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5818921E+007, 8.6477423E+007, 4.5000169E+003, 4.5000169E+003
 1.3764984E+001, 9.3508943E+007,-7.6565885E+006, 1.4638026E+006,-8.5157450E+004, 4.5996371E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6148438E+007, 8.7231459E+007, 4.5000169E+003, 4.5000169E+003
 1.3804050E+001, 9.4264476E+007,-8.3757292E+006, 1.4678822E+006,-8.4820682E+004, 4.7165345E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7555551E+007, 8.7272280E+007, 4.5000169E+003, 4.5000169E+003
 1.3843118E+001, 9.5190161E+007,-8.1711549E+006, 1.4855100E+006,-8.5406503E+004, 4.6750158E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7427641E+007, 8.8419577E+007, 4.5000169E+003, 4.5000169E+003
 1.3882185E+001, 9.6064862E+007,-7.6291274E+006, 1.5061250E+006,-8.5645794E+004, 4.7704186E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8870307E+007, 8.9856691E+007, 4.5000169E+003, 4.5000169E+003
 1.3921251E+001, 9.6677631E+007,-8.9246205E+006, 1.4980694E+006,-8.6136783E+004, 4.7830583E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9106426E+007, 8.9165422E+007, 4.5000169E+003, 4.5000169E+003
 1.3960319E+001, 9.7199286E+007,-1.0174410E+007, 1.4866086E+006,-8.6867293E+004, 4.8025757E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7711154E+007, 8.8425097E+007, 4.5000169E+003, 4.5000169E+003
 1.4007199E+001, 9.7164467E+007,-9.8580313E+006, 1.4914314E+006,-8.6915988E+004, 4.8764841E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9006363E+007, 8.8711438E+007, 4.5000169E+003, 4.5000169E+003
 1.4046266E+001, 9.6841174E+007,-9.3818450E+006, 1.4958565E+006,-8.7462326E+004, 4.9248959E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8761766E+007, 8.8868215E+007, 4.5000169E+003, 4.5000169E+003
 1.4085333E+001, 9.6857172E+007,-7.9718692E+006, 1.5182724E+006,-8.8072651E+004, 4.9381212E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9286967E+007, 9.0315996E+007, 4.5000169E+003, 4.5000169E+003
 1.4124400E+001, 9.6585907E+007,-7.8235238E+006, 1.5191146E+006,-8.8940204E+004, 5.0134491E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9782587E+007, 9.0193059E+007, 4.5000169E+003, 4.5000169E+003
 1.4163466E+001, 9.6864621E+007,-9.5158042E+006, 1.5027910E+006,-9.0492090E+004, 5.0349478E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8193292E+007, 8.8761619E+007, 4.5000169E+003, 4.5000169E+003
 1.4202534E+001, 9.7032051E+007,-9.3242732E+006, 1.5116726E+006,-9.1249359E+004, 5.1088985E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9308792E+007, 8.9128712E+007, 4.5000169E+003, 4.5000169E+003
 1.4241601E+001, 9.7723817E+007,-8.7297903E+006, 1.5307880E+006,-9.2494345E+004, 5.1244847E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9242545E+007, 9.0432833E+007, 4.5000169E+003, 4.5000169E+003
 1.4280667E+001, 9.8370864E+007,-9.5441057E+006, 1.5299452E+006,-9.3383672E+004, 5.1400487E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0020185E+007, 9.0263834E+007, 4.5000169E+003, 4.5000169E+003
 1.4327548E+001, 9.8795248E+007,-7.9407904E+006, 1.5598751E+006,-9.4138703E+004, 5.1953144E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1073813E+007, 9.2320714E+007, 4.5000169E+003, 4.5000169E+003
 1.4366615E+001, 9.9576381E+007,-9.4364712E+006, 1.5535780E+006,-9.5396033E+004, 5.2728519E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2076159E+007, 9.1598619E+007, 4.5000169E+003, 4.5000169E+003
 1.4405682E+001, 1.0015382E+008,-9.3903509E+006, 1.5637498E+006,-9.6949858E+004, 5.2661976E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2025202E+007, 9.2230795E+007, 4.5000169E+003, 4.5000169E+003
 1.4443169E+001, 1.0060413E+008,-8.2888821E+006, 1.5871704E+006,-9.8669366E+004, 5.2755456E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2948391E+007, 9.3804272E+007, 4.5000169E+003, 4.5000169E+003
 1.4485309E+001, 1.0098733E+008,-9.4587893E+006, 1.5800974E+006,-1.0049120E+005, 5.3077354E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2142315E+007, 9.3008681E+007, 4.5000169E+003, 4.5000169E+003
 1.4520426E+001, 1.0112927E+008,-9.7235157E+006, 1.5809808E+006,-1.0154411E+005, 5.3188255E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3064481E+007, 9.2885719E+007, 4.5000169E+003, 4.5000169E+003
 1.4561107E+001, 1.0096882E+008,-8.7135907E+006, 1.5921083E+006,-1.0253236E+005, 5.3252879E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2311022E+007, 9.3745334E+007, 4.5000169E+003, 4.5000169E+003
 1.4605164E+001, 1.0061907E+008,-8.8802861E+006, 1.5864924E+006,-1.0302550E+005, 5.3768091E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3731013E+007, 9.3222791E+007, 4.5000169E+003, 4.5000169E+003
 1.4642927E+001, 1.0092883E+008,-9.2329366E+006, 1.5877196E+006,-1.0421814E+005, 5.3769435E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2525102E+007, 9.3179929E+007, 4.5000169E+003, 4.5000169E+003
 1.4680690E+001, 1.0132330E+008,-1.0204471E+007, 1.5813881E+006,-1.0548486E+005, 5.3663174E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2594844E+007, 9.2595269E+007, 4.5000169E+003, 4.5000169E+003
 1.4724747E+001, 1.0118515E+008,-9.2252965E+006, 1.5928556E+006,-1.0683524E+005, 5.3523688E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2956219E+007, 9.3446410E+007, 4.5000169E+003, 4.5000169E+003
 1.4766287E+001, 1.0130494E+008,-9.4645565E+006, 1.5934577E+006,-1.0836062E+005, 5.3429126E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2327148E+007, 9.3326017E+007, 4.5000169E+003, 4.5000169E+003
 1.4800903E+001, 1.0157276E+008,-9.2997519E+006, 1.6016766E+006,-1.0917596E+005, 5.3602429E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3933591E+007, 9.3766049E+007, 4.5000169E+003, 4.5000169E+003
 1.4842443E+001, 1.0237896E+008,-9.2251693E+006, 1.6148906E+006,-1.1068219E+005, 5.3347238E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3595365E+007, 9.4658531E+007, 4.5000169E+003, 4.5000169E+003
 1.4885446E+001, 1.0312193E+008,-9.3772922E+006, 1.6253715E+006,-1.1261499E+005, 5.3126205E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4601365E+007, 9.5257930E+007, 4.5000169E+003, 4.5000169E+003
 1.4924276E+001, 1.0355783E+008,-8.3551995E+006, 1.6477445E+006,-1.1476631E+005, 5.3097842E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6473611E+007, 9.6736144E+007, 4.5000169E+003, 4.5000169E+003
 1.4963107E+001, 1.0343441E+008,-8.2065836E+006, 1.6507530E+006,-1.1765983E+005, 5.2807142E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6174840E+007, 9.6761445E+007, 4.5000169E+003, 4.5000169E+003
 1.5001939E+001, 1.0337724E+008,-6.8095608E+006, 1.6703487E+006,-1.2016765E+005, 5.2503181E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7369393E+007, 9.8118388E+007, 4.5000169E+003, 4.5000169E+003
 1.5040770E+001, 1.0291146E+008,-8.0896274E+006, 1.6478231E+006,-1.2263418E+005, 5.2143786E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6278509E+007, 9.6347541E+007, 4.5000169E+003, 4.5000169E+003
 1.5086073E+001, 1.0246628E+008,-8.8424123E+006, 1.6353446E+006,-1.2493759E+005, 5.2015319E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5192491E+007, 9.5134796E+007, 4.5000169E+003, 4.5000169E+003
 1.5126845E+001, 1.0205151E+008,-7.3550087E+006, 1.6502180E+006,-1.2714194E+005, 5.1460647E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5240665E+007, 9.6220095E+007, 4.5000169E+003, 4.5000169E+003
 1.5162440E+001, 1.0177875E+008,-7.6312171E+006, 1.6429680E+006,-1.2926669E+005, 5.1182761E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5507740E+007, 9.5661748E+007, 4.5000169E+003, 4.5000169E+003
 1.5205154E+001, 1.0137851E+008,-5.1178649E+006, 1.6700832E+006,-1.3205257E+005, 5.0727297E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6846791E+007, 9.7799179E+007, 4.5000169E+003, 4.5000169E+003
 1.5245608E+001, 1.0138617E+008,-7.0596630E+006, 1.6479481E+006,-1.3551405E+005, 5.0719335E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5847753E+007, 9.5839448E+007, 4.5000169E+003, 4.5000169E+003
 1.5286983E+001, 1.0103762E+008,-5.4442811E+006, 1.6658310E+006,-1.3912368E+005, 4.9747203E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6459032E+007, 9.7120547E+007, 4.5000169E+003, 4.5000169E+003
 1.5321994E+001, 1.0050493E+008,-5.9972747E+006, 1.6516539E+006,-1.4215458E+005, 4.9588322E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6068569E+007, 9.6017651E+007, 4.5000169E+003, 4.5000169E+003
 1.5364005E+001, 1.0027078E+008,-4.9735347E+006, 1.6616291E+006,-1.4445930E+005, 4.9085288E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6938185E+007, 9.6814904E+007, 4.5000169E+003, 4.5000169E+003
 1.5406017E+001, 1.0055010E+008,-7.9233245E+006, 1.6275040E+006,-1.4713038E+005, 4.8090322E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3712691E+007, 9.4107628E+007, 4.5000169E+003, 4.5000169E+003
 1.5441028E+001, 1.0054546E+008,-8.0521401E+006, 1.6260765E+006,-1.4905914E+005, 4.7779454E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3137950E+007, 9.3970817E+007, 4.5000169E+003, 4.5000169E+003
 1.5483040E+001, 1.0025297E+008,-6.8726647E+006, 1.6376953E+006,-1.5154538E+005, 4.7123024E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4192317E+007, 9.4866930E+007, 4.5000169E+003, 4.5000169E+003
 1.5525051E+001, 1.0028216E+008,-7.2708004E+006, 1.6339051E+006,-1.5509149E+005, 4.6431657E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4783910E+007, 9.4490638E+007, 4.5000169E+003, 4.5000169E+003
 1.5560061E+001, 1.0016304E+008,-3.9838705E+006, 1.6716939E+006,-1.5928376E+005, 4.5704413E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6121828E+007, 9.7692039E+007, 4.5000169E+003, 4.5000169E+003
 1.5603701E+001, 1.0045223E+008,-7.3944157E+006, 1.6210107E+006,-1.6430699E+005, 4.5088197E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4739119E+007, 9.4514967E+007, 4.5000169E+003, 4.5000169E+003
 1.5641107E+001, 1.0043529E+008,-6.0231741E+006, 1.6211923E+006,-1.6813297E+005, 4.4142771E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4974334E+007, 9.5865622E+007, 4.5000169E+003, 4.5000169E+003
 1.5685369E+001, 1.0037805E+008,-4.9391240E+006, 1.6116812E+006,-1.7071959E+005, 4.3393579E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6123772E+007, 9.6880321E+007, 4.5000169E+003, 4.5000169E+003
 1.5726515E+001, 1.0064041E+008,-4.7351051E+006, 1.5893581E+006,-1.7437821E+005, 4.2792614E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6608062E+007, 9.7320710E+007, 4.5000169E+003, 4.5000169E+003
 1.5760803E+001, 1.0117371E+008,-4.2857665E+006, 1.5714938E+006,-1.7834557E+005, 4.2360494E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8909667E+007, 9.8281518E+007, 4.5000169E+003, 4.5000169E+003
 1.5801950E+001, 1.0199079E+008,-7.7974581E+006, 1.4992873E+006,-1.8409180E+005, 4.1512203E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5267601E+007, 9.5508948E+007, 4.5000169E+003, 4.5000169E+003
 1.5843095E+001, 1.0250560E+008,-1.1328146E+007, 1.4131581E+006,-1.8973906E+005, 4.0651101E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2207164E+007, 9.2401281E+007, 4.5000169E+003, 4.5000169E+003
 1.5884241E+001, 1.0252061E+008,-9.5188443E+006, 1.3782855E+006,-1.9428681E+005, 3.9917638E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3410121E+007, 9.4186163E+007, 4.5000169E+003, 4.5000169E+003
 1.5925386E+001, 1.0216609E+008,-8.4259394E+006, 1.3185318E+006,-1.9939519E+005, 3.9093469E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4756608E+007, 9.4859675E+007, 4.5000169E+003, 4.5000169E+003
 1.5966533E+001, 1.0177882E+008,-8.6001570E+006, 1.2345993E+006,-2.0654105E+005, 3.8359776E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4078551E+007, 9.4207109E+007, 4.5000169E+003, 4.5000169E+003
 1.6003975E+001, 1.0212590E+008,-8.0157519E+006, 1.1696218E+006,-2.1454480E+005, 3.7618439E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3889934E+007, 9.5065604E+007, 4.5000169E+003, 4.5000169E+003
 1.6040676E+001, 1.0201312E+008,-6.8122439E+006, 1.1067140E+006,-2.2344304E+005, 3.6972290E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6449683E+007, 9.6084520E+007, 4.5000169E+003, 4.5000169E+003
 1.6083496E+001, 1.0281659E+008,-7.5835327E+006, 1.0243572E+006,-2.3372615E+005, 3.6203874E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5029700E+007, 9.6024053E+007, 4.5000169E+003, 4.5000169E+003
 1.6120197E+001, 1.0296873E+008,-7.3091463E+006, 9.4137157E+005,-2.4372942E+005, 3.5349276E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5930641E+007, 9.6357580E+007, 4.5000169E+003, 4.5000169E+003
 1.6162357E+001, 1.0319920E+008,-9.0048089E+006, 8.3105452E+005,-2.5453338E+005, 3.4883889E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4568827E+007, 9.4771264E+007, 4.5000169E+003, 4.5000169E+003
 1.6202204E+001, 1.0317932E+008,-9.0559323E+006, 7.3273996E+005,-2.6789915E+005, 3.4277055E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3964956E+007, 9.4588569E+007, 4.5000169E+003, 4.5000169E+003
 1.6244232E+001, 1.0281513E+008,-8.6310425E+006, 6.3251168E+005,-2.8342109E+005, 3.3987889E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4734390E+007, 9.4533519E+007, 4.5000169E+003, 4.5000169E+003
 1.6280258E+001, 1.0329645E+008,-6.7788057E+006, 5.6573886E+005,-3.0037965E+005, 3.3193764E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5544439E+007, 9.6783336E+007, 4.5000169E+003, 4.5000169E+003
 1.6322287E+001, 1.0367366E+008,-8.9706225E+006, 4.4166046E+005,-3.1887576E+005, 3.2814975E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3922967E+007, 9.4826149E+007, 4.5000169E+003, 4.5000169E+003
 1.6364317E+001, 1.0357596E+008,-8.6021516E+006, 3.3268116E+005,-3.3882579E+005, 3.2558048E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4710909E+007, 9.4967988E+007, 4.5000169E+003, 4.5000169E+003
 1.6403856E+001, 1.0310827E+008,-7.4264768E+006, 2.2907212E+005,-3.5837734E+005, 3.2008074E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5941764E+007, 9.5552807E+007, 4.5000169E+003, 4.5000169E+003
 1.6444437E+001, 1.0266857E+008,-4.4135590E+006, 1.4773092E+005,-3.7988434E+005, 3.1516454E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7469592E+007, 9.8023174E+007, 4.5000169E+003, 4.5000169E+003
 1.6482361E+001, 1.0241119E+008,-7.4906794E+006,-4.9495075E+003,-4.0217927E+005, 3.1174786E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3823389E+007, 9.4513697E+007, 4.5000169E+003, 4.5000169E+003
 1.6522850E+001, 1.0244502E+008,-6.8099134E+006,-1.0487890E+005,-4.2503202E+005, 3.0822952E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4717747E+007, 9.5105506E+007, 4.5000169E+003, 4.5000169E+003
 1.6561029E+001, 1.0256758E+008,-8.0361889E+006,-2.2594331E+005,-4.4831734E+005, 3.0580212E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3835225E+007, 9.3857440E+007, 4.5000169E+003, 4.5000169E+003
 1.6603565E+001, 1.0226911E+008,-8.0377384E+006,-3.2949733E+005,-4.7453926E+005, 2.9968276E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2797385E+007, 9.3427630E+007, 4.5000169E+003, 4.5000169E+003
 1.6640642E+001, 1.0199993E+008,-6.3317764E+006,-4.0497156E+005,-5.0146346E+005, 2.9934348E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3682087E+007, 9.4762014E+007, 4.5000169E+003, 4.5000169E+003
 1.6683067E+001, 1.0165665E+008,-7.5838294E+006,-5.1433134E+005,-5.3089713E+005, 2.9731217E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3091668E+007, 9.3027890E+007, 4.5000169E+003, 4.5000169E+003
 1.6720133E+001, 1.0147698E+008,-8.3691442E+006,-6.0316414E+005,-5.6027522E+005, 2.9500220E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0490436E+007, 9.1944694E+007, 4.5000169E+003, 4.5000169E+003
 1.6765522E+001, 1.0107393E+008,-2.4673986E+006,-6.1518655E+005,-5.9316207E+005, 2.9345742E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6959294E+007, 9.7398475E+007, 4.5000169E+003, 4.5000169E+003
 1.6800795E+001, 1.0134731E+008,-5.8260137E+006,-7.2157285E+005,-6.2683894E+005, 2.9386596E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5145906E+007, 9.4173175E+007, 4.5000169E+003, 4.5000169E+003
 1.6843702E+001, 1.0157407E+008,-8.9104731E+006,-8.1559041E+005,-6.6054972E+005, 2.9221679E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0722971E+007, 9.1187752E+007, 4.5000169E+003, 4.5000169E+003
 1.6883787E+001, 1.0180290E+008,-8.5194657E+006,-8.6030638E+005,-6.9465074E+005, 2.9102743E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1193247E+007, 9.1728768E+007, 4.5000169E+003, 4.5000169E+003
 1.6922806E+001, 1.0230571E+008,-9.1401127E+006,-9.0652407E+005,-7.2606767E+005, 2.8942197E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1241339E+007, 9.1533293E+007, 4.5000169E+003, 4.5000169E+003
 1.6960360E+001, 1.0255987E+008,-4.2375457E+006,-8.8232776E+005,-7.5815243E+005, 2.8891066E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5453080E+007, 9.6682134E+007, 4.5000169E+003, 4.5000169E+003
 1.7002518E+001, 1.0277989E+008,-6.3652049E+006,-9.4883742E+005,-7.9362162E+005, 2.8815641E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4506795E+007, 9.4672511E+007, 4.5000169E+003, 4.5000169E+003
 1.7043430E+001, 1.0391814E+008,-7.3360949E+006,-9.8676547E+005,-8.2971671E+005, 2.8579646E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4075848E+007, 9.4765844E+007, 4.5000169E+003, 4.5000169E+003
 1.7084341E+001, 1.0529533E+008,-7.1622474E+006,-1.0071591E+006,-8.6129013E+005, 2.8202628E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5298201E+007, 9.6264914E+007, 4.5000169E+003, 4.5000169E+003
 1.7122696E+001, 1.0615256E+008,-7.5348223E+006,-1.0399375E+006,-8.8635232E+005, 2.8189297E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6543509E+007, 9.6691731E+007, 4.5000169E+003, 4.5000169E+003
 1.7163761E+001, 1.0684108E+008,-8.6024695E+006,-1.0856801E+006,-9.0963187E+005, 2.8167856E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5991625E+007, 9.6243578E+007, 4.5000169E+003, 4.5000169E+003
 1.7200888E+001, 1.0764902E+008,-7.6678850E+006,-1.1069215E+006,-9.3088051E+005, 2.8198908E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6901404E+007, 9.7943614E+007, 4.5000169E+003, 4.5000169E+003
 1.7244204E+001, 1.0900003E+008,-8.6027254E+006,-1.1531890E+006,-9.5191524E+005, 2.8107598E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7422754E+007, 9.8292480E+007, 4.5000169E+003, 4.5000169E+003
 1.7281330E+001, 1.1070227E+008,-8.4885277E+006,-1.1854602E+006,-9.7397344E+005, 2.7916492E+002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9613796E+007, 1.0005459E+008, 4.5000169E+003, 4.5000169E+003
